date,crop,price_per_quintal,state,district
2023-02-01,Lentil,6961.05,India_Average,National
2023-02-02,Lentil,6437.21,India_Average,National
2023-02-03,Lentil,6218.15,India_Average,National
2023-02-04,Lentil,6169.48,India_Average,National
2023-02-05,Lentil,6559.97,India_Average,National
2023-02-06,Lentil,6022.51,India_Average,National
2023-02-07,Lentil,6372.83,India_Average,National
2023-02-08,Lentil,6560.14,India_Average,National
2023-02-09,Lentil,6871.77,India_Average,National
2023-02-10,Lentil,6668.0,India_Average,National
2023-02-11,Lentil,6222.25,India_Average,National
2023-02-12,Lentil,6832.82,India_Average,National
2023-02-13,Lentil,6355.99,India_Average,National
2023-02-14,Lentil,6053.95,India_Average,National
2023-02-15,Lentil,6397.12,India_Average,National
2023-02-16,Lentil,6916.63,India_Average,National
2023-02-17,Lentil,6505.94,India_Average,National
2023-02-18,Lentil,6456.67,India_Average,National
2023-02-19,Lentil,6980.84,India_Average,National
2023-02-20,Lentil,5990.83,India_Average,National
2023-02-21,Lentil,6037.85,India_Average,National
2023-02-22,Lentil,5931.31,India_Average,National
2023-02-23,Lentil,6572.86,India_Average,National
2023-02-24,Lentil,6506.34,India_Average,National
2023-02-25,Lentil,6950.36,India_Average,National
2023-02-26,Lentil,6531.18,India_Average,National
2023-02-27,Lentil,6322.23,India_Average,National
2023-02-28,Lentil,6453.21,India_Average,National
2023-03-01,Lentil,6638.84,India_Average,National
2023-03-02,Lentil,6048.32,India_Average,National
2023-03-03,Lentil,7494.41,India_Average,National
2023-03-04,Lentil,6771.56,India_Average,National
2023-03-05,Lentil,6669.3,India_Average,National
2023-03-06,Lentil,6803.0,India_Average,National
2023-03-07,Lentil,6834.11,India_Average,National
2023-03-08,Lentil,6553.62,India_Average,National
2023-03-09,Lentil,6391.69,India_Average,National
2023-03-10,Lentil,6797.82,India_Average,National
2023-03-11,Lentil,6727.28,India_Average,National
2023-03-12,Lentil,6332.74,India_Average,National
2023-03-13,Lentil,7068.28,India_Average,National
2023-03-14,Lentil,6696.81,India_Average,National
2023-03-15,Lentil,6840.84,India_Average,National
2023-03-16,Lentil,7059.33,India_Average,National
2023-03-17,Lentil,6607.22,India_Average,National
2023-03-18,Lentil,6704.59,India_Average,National
2023-03-19,Lentil,6867.31,India_Average,National
2023-03-20,Lentil,6360.8,India_Average,National
2023-03-21,Lentil,6617.84,India_Average,National
2023-03-22,Lentil,6641.43,India_Average,National
2023-03-23,Lentil,6284.5,India_Average,National
2023-03-24,Lentil,7364.82,India_Average,National
2023-03-25,Lentil,6135.59,India_Average,National
2023-03-26,Lentil,6171.63,India_Average,National
2023-03-27,Lentil,7033.69,India_Average,National
2023-03-28,Lentil,6835.38,India_Average,National
2023-03-29,Lentil,6261.43,India_Average,National
2023-03-30,Lentil,6800.41,India_Average,National
2023-03-31,Lentil,7084.39,India_Average,National
2023-04-01,Lentil,6442.86,India_Average,National
2023-04-02,Lentil,7291.09,India_Average,National
2023-04-03,Lentil,5896.39,India_Average,National
2023-04-04,Lentil,6676.48,India_Average,National
2023-04-05,Lentil,6828.99,India_Average,National
2023-04-06,Lentil,6740.2,India_Average,National
2023-04-07,Lentil,6386.7,India_Average,National
2023-04-08,Lentil,6358.92,India_Average,National
2023-04-09,Lentil,6595.92,India_Average,National
2023-04-10,Lentil,6715.82,India_Average,National
2023-04-11,Lentil,6647.0,India_Average,National
2023-04-12,Lentil,6788.18,India_Average,National
2023-04-13,Lentil,6123.91,India_Average,National
2023-04-14,Lentil,6379.14,India_Average,National
2023-04-15,Lentil,6149.35,India_Average,National
2023-04-16,Lentil,6328.06,India_Average,National
2023-04-17,Lentil,6780.17,India_Average,National
2023-04-18,Lentil,6487.47,India_Average,National
2023-04-19,Lentil,7293.68,India_Average,National
2023-04-20,Lentil,6515.03,India_Average,National
2023-04-21,Lentil,6471.89,India_Average,National
2023-04-22,Lentil,6486.89,India_Average,National
2023-04-23,Lentil,6246.85,India_Average,National
2023-04-24,Lentil,6433.97,India_Average,National
2023-04-25,Lentil,6816.49,India_Average,National
2023-04-26,Lentil,6489.4,India_Average,National
2023-04-27,Lentil,6196.63,India_Average,National
2023-04-28,Lentil,6154.17,India_Average,National
2023-04-29,Lentil,6307.38,India_Average,National
2023-04-30,Lentil,6476.46,India_Average,National
2023-05-01,Lentil,6411.06,India_Average,National
2023-05-02,Lentil,5644.5,India_Average,National
2023-05-03,Lentil,5953.25,India_Average,National
2023-05-04,Lentil,6093.65,India_Average,National
2023-05-05,Lentil,5495.3,India_Average,National
2023-05-06,Lentil,5797.84,India_Average,National
2023-05-07,Lentil,5844.33,India_Average,National
2023-05-08,Lentil,5809.22,India_Average,National
2023-05-09,Lentil,6108.05,India_Average,National
2023-05-10,Lentil,6001.43,India_Average,National
2023-05-11,Lentil,5882.03,India_Average,National
2023-05-12,Lentil,6179.46,India_Average,National
2023-05-13,Lentil,6571.23,India_Average,National
2023-05-14,Lentil,6545.88,India_Average,National
2023-05-15,Lentil,5468.36,India_Average,National
2023-05-16,Lentil,6224.56,India_Average,National
2023-05-17,Lentil,5996.15,India_Average,National
2023-05-18,Lentil,6096.93,India_Average,National
2023-05-19,Lentil,5929.52,India_Average,National
2023-05-20,Lentil,6085.57,India_Average,National
2023-05-21,Lentil,6095.8,India_Average,National
2023-05-22,Lentil,5874.87,India_Average,National
2023-05-23,Lentil,5778.85,India_Average,National
2023-05-24,Lentil,5914.27,India_Average,National
2023-05-25,Lentil,6120.86,India_Average,National
2023-05-26,Lentil,6231.2,India_Average,National
2023-05-27,Lentil,6308.14,India_Average,National
2023-05-28,Lentil,5900.51,India_Average,National
2023-05-29,Lentil,6135.86,India_Average,National
2023-05-30,Lentil,6341.16,India_Average,National
2023-05-31,Lentil,6402.59,India_Average,National
2023-06-01,Lentil,5483.82,India_Average,National
2023-06-02,Lentil,5439.24,India_Average,National
2023-06-03,Lentil,5552.56,India_Average,National
2023-06-04,Lentil,5183.83,India_Average,National
2023-06-05,Lentil,5446.76,India_Average,National
2023-06-06,Lentil,5704.76,India_Average,National
2023-06-07,Lentil,5676.54,India_Average,National
2023-06-08,Lentil,5425.68,India_Average,National
2023-06-09,Lentil,5559.87,India_Average,National
2023-06-10,Lentil,5273.22,India_Average,National
2023-06-11,Lentil,5693.46,India_Average,National
2023-06-12,Lentil,5478.6,India_Average,National
2023-06-13,Lentil,5424.11,India_Average,National
2023-06-14,Lentil,5400.53,India_Average,National
2023-06-15,Lentil,5482.7,India_Average,National
2023-06-16,Lentil,5376.83,India_Average,National
2023-06-17,Lentil,5680.99,India_Average,National
2023-06-18,Lentil,5391.3,India_Average,National
2023-06-19,Lentil,5938.07,India_Average,National
2023-06-20,Lentil,5902.93,India_Average,National
2023-06-21,Lentil,5254.83,India_Average,National
2023-06-22,Lentil,5519.17,India_Average,National
2023-06-23,Lentil,5321.07,India_Average,National
2023-06-24,Lentil,5410.17,India_Average,National
2023-06-25,Lentil,6050.67,India_Average,National
2023-06-26,Lentil,5415.42,India_Average,National
2023-06-27,Lentil,5599.06,India_Average,National
2023-06-28,Lentil,5648.86,India_Average,National
2023-06-29,Lentil,5224.83,India_Average,National
2023-06-30,Lentil,5264.85,India_Average,National
2023-07-01,Lentil,4651.51,India_Average,National
2023-07-02,Lentil,4730.72,India_Average,National
2023-07-03,Lentil,4244.62,India_Average,National
2023-07-04,Lentil,5084.78,India_Average,National
2023-07-05,Lentil,5458.41,India_Average,National
2023-07-06,Lentil,4986.59,India_Average,National
2023-07-07,Lentil,4599.47,India_Average,National
2023-07-08,Lentil,4790.91,India_Average,National
2023-07-09,Lentil,4836.43,India_Average,National
2023-07-10,Lentil,4698.15,India_Average,National
2023-07-11,Lentil,5162.9,India_Average,National
2023-07-12,Lentil,5150.54,India_Average,National
2023-07-13,Lentil,4664.03,India_Average,National
2023-07-14,Lentil,5129.46,India_Average,National
2023-07-15,Lentil,5327.89,India_Average,National
2023-07-16,Lentil,5420.88,India_Average,National
2023-07-17,Lentil,5659.14,India_Average,National
2023-07-18,Lentil,4726.76,India_Average,National
2023-07-19,Lentil,5648.99,India_Average,National
2023-07-20,Lentil,4862.33,India_Average,National
2023-07-21,Lentil,4803.36,India_Average,National
2023-07-22,Lentil,5030.95,India_Average,National
2023-07-23,Lentil,4805.94,India_Average,National
2023-07-24,Lentil,5048.76,India_Average,National
2023-07-25,Lentil,4623.28,India_Average,National
2023-07-26,Lentil,4890.91,India_Average,National
2023-07-27,Lentil,5268.18,India_Average,National
2023-07-28,Lentil,4935.88,India_Average,National
2023-07-29,Lentil,4985.04,India_Average,National
2023-07-30,Lentil,5067.63,India_Average,National
2023-07-31,Lentil,5239.74,India_Average,National
2023-08-01,Lentil,4171.03,India_Average,National
2023-08-02,Lentil,4680.27,India_Average,National
2023-08-03,Lentil,4486.41,India_Average,National
2023-08-04,Lentil,4585.26,India_Average,National
2023-08-05,Lentil,4788.37,India_Average,National
2023-08-06,Lentil,4275.85,India_Average,National
2023-08-07,Lentil,4317.13,India_Average,National
2023-08-08,Lentil,4107.32,India_Average,National
2023-08-09,Lentil,4422.51,India_Average,National
2023-08-10,Lentil,4849.87,India_Average,National
2023-08-11,Lentil,4519.95,India_Average,National
2023-08-12,Lentil,4242.67,India_Average,National
2023-08-13,Lentil,4436.94,India_Average,National
2023-08-14,Lentil,4209.08,India_Average,National
2023-08-15,Lentil,4291.54,India_Average,National
2023-08-16,Lentil,4635.78,India_Average,National
2023-08-17,Lentil,4280.47,India_Average,National
2023-08-18,Lentil,4800.35,India_Average,National
2023-08-19,Lentil,4531.2,India_Average,National
2023-08-20,Lentil,4566.83,India_Average,National
2023-08-21,Lentil,4484.08,India_Average,National
2023-08-22,Lentil,4723.09,India_Average,National
2023-08-23,Lentil,4725.44,India_Average,National
2023-08-24,Lentil,4623.55,India_Average,National
2023-08-25,Lentil,4675.79,India_Average,National
2023-08-26,Lentil,4499.15,India_Average,National
2023-08-27,Lentil,4670.65,India_Average,National
2023-08-28,Lentil,4470.55,India_Average,National
2023-08-29,Lentil,4547.88,India_Average,National
2023-08-30,Lentil,4484.93,India_Average,National
2023-08-31,Lentil,4443.41,India_Average,National
2023-09-01,Lentil,4248.4,India_Average,National
2023-09-02,Lentil,4502.89,India_Average,National
2023-09-03,Lentil,4688.33,India_Average,National
2023-09-04,Lentil,4657.64,India_Average,National
2023-09-05,Lentil,4123.56,India_Average,National
2023-09-06,Lentil,4683.62,India_Average,National
2023-09-07,Lentil,4330.01,India_Average,National
2023-09-08,Lentil,4532.16,India_Average,National
2023-09-09,Lentil,4200.63,India_Average,National
2023-09-10,Lentil,4431.24,India_Average,National
2023-09-11,Lentil,4469.02,India_Average,National
2023-09-12,Lentil,4073.39,India_Average,National
2023-09-13,Lentil,4533.82,India_Average,National
2023-09-14,Lentil,4696.11,India_Average,National
2023-09-15,Lentil,4361.58,India_Average,National
2023-09-16,Lentil,4699.24,India_Average,National
2023-09-17,Lentil,4358.27,India_Average,National
2023-09-18,Lentil,4586.91,India_Average,National
2023-09-19,Lentil,3911.91,India_Average,National
2023-09-20,Lentil,4932.13,India_Average,National
2023-09-21,Lentil,4729.0,India_Average,National
2023-09-22,Lentil,4337.38,India_Average,National
2023-09-23,Lentil,3966.14,India_Average,National
2023-09-24,Lentil,4463.37,India_Average,National
2023-09-25,Lentil,4082.34,India_Average,National
2023-09-26,Lentil,4497.87,India_Average,National
2023-09-27,Lentil,4490.54,India_Average,National
2023-09-28,Lentil,4192.89,India_Average,National
2023-09-29,Lentil,4646.61,India_Average,National
2023-09-30,Lentil,4577.23,India_Average,National
2023-10-01,Lentil,4769.24,India_Average,National
2023-10-02,Lentil,4549.39,India_Average,National
2023-10-03,Lentil,4225.53,India_Average,National
2023-10-04,Lentil,4769.71,India_Average,National
2023-10-05,Lentil,4485.9,India_Average,National
2023-10-06,Lentil,4231.38,India_Average,National
2023-10-07,Lentil,4854.78,India_Average,National
2023-10-08,Lentil,5024.71,India_Average,National
2023-10-09,Lentil,4537.99,India_Average,National
2023-10-10,Lentil,5038.29,India_Average,National
2023-10-11,Lentil,4568.13,India_Average,National
2023-10-12,Lentil,4460.87,India_Average,National
2023-10-13,Lentil,4404.03,India_Average,National
2023-10-14,Lentil,4919.59,India_Average,National
2023-10-15,Lentil,4369.99,India_Average,National
2023-10-16,Lentil,4714.55,India_Average,National
2023-10-17,Lentil,4420.24,India_Average,National
2023-10-18,Lentil,4442.71,India_Average,National
2023-10-19,Lentil,4781.62,India_Average,National
2023-10-20,Lentil,4460.96,India_Average,National
2023-10-21,Lentil,4455.33,India_Average,National
2023-10-22,Lentil,4804.94,India_Average,National
2023-10-23,Lentil,4910.57,India_Average,National
2023-10-24,Lentil,4693.95,India_Average,National
2023-10-25,Lentil,4398.5,India_Average,National
2023-10-26,Lentil,4431.28,India_Average,National
2023-10-27,Lentil,4565.54,India_Average,National
2023-10-28,Lentil,4620.34,India_Average,National
2023-10-29,Lentil,4322.76,India_Average,National
2023-10-30,Lentil,4711.77,India_Average,National
2023-10-31,Lentil,4566.82,India_Average,National
2023-11-01,Lentil,4525.36,India_Average,National
2023-11-02,Lentil,4720.09,India_Average,National
2023-11-03,Lentil,4825.23,India_Average,National
2023-11-04,Lentil,4931.97,India_Average,National
2023-11-05,Lentil,5417.6,India_Average,National
2023-11-06,Lentil,5008.95,India_Average,National
2023-11-07,Lentil,4741.91,India_Average,National
2023-11-08,Lentil,5004.61,India_Average,National
2023-11-09,Lentil,4862.86,India_Average,National
2023-11-10,Lentil,5030.38,India_Average,National
2023-11-11,Lentil,5093.69,India_Average,National
2023-11-12,Lentil,5249.28,India_Average,National
2023-11-13,Lentil,4943.99,India_Average,National
2023-11-14,Lentil,5355.64,India_Average,National
2023-11-15,Lentil,5174.74,India_Average,National
2023-11-16,Lentil,4774.91,India_Average,National
2023-11-17,Lentil,5496.94,India_Average,National
2023-11-18,Lentil,5030.93,India_Average,National
2023-11-19,Lentil,4743.31,India_Average,National
2023-11-20,Lentil,5359.1,India_Average,National
2023-11-21,Lentil,5464.25,India_Average,National
2023-11-22,Lentil,4941.83,India_Average,National
2023-11-23,Lentil,4825.35,India_Average,National
2023-11-24,Lentil,4907.34,India_Average,National
2023-11-25,Lentil,5126.9,India_Average,National
2023-11-26,Lentil,5266.27,India_Average,National
2023-11-27,Lentil,5091.2,India_Average,National
2023-11-28,Lentil,4975.18,India_Average,National
2023-11-29,Lentil,5320.76,India_Average,National
2023-11-30,Lentil,4872.57,India_Average,National
2023-12-01,Lentil,5783.5,India_Average,National
2023-12-02,Lentil,5420.78,India_Average,National
2023-12-03,Lentil,5618.53,India_Average,National
2023-12-04,Lentil,5468.77,India_Average,National
2023-12-05,Lentil,5484.64,India_Average,National
2023-12-06,Lentil,5396.22,India_Average,National
2023-12-07,Lentil,5869.83,India_Average,National
2023-12-08,Lentil,5298.45,India_Average,National
2023-12-09,Lentil,5296.44,India_Average,National
2023-12-10,Lentil,6083.27,India_Average,National
2023-12-11,Lentil,5768.91,India_Average,National
2023-12-12,Lentil,4844.09,India_Average,National
2023-12-13,Lentil,5344.55,India_Average,National
2023-12-14,Lentil,5001.7,India_Average,National
2023-12-15,Lentil,5238.56,India_Average,National
2023-12-16,Lentil,4636.91,India_Average,National
2023-12-17,Lentil,5462.33,India_Average,National
2023-12-18,Lentil,5185.97,India_Average,National
2023-12-19,Lentil,5516.47,India_Average,National
2023-12-20,Lentil,5053.09,India_Average,National
2023-12-21,Lentil,5522.8,India_Average,National
2023-12-22,Lentil,5385.9,India_Average,National
2023-12-23,Lentil,5913.04,India_Average,National
2023-12-24,Lentil,5888.12,India_Average,National
2023-12-25,Lentil,5715.97,India_Average,National
2023-12-26,Lentil,5410.18,India_Average,National
2023-12-27,Lentil,6045.98,India_Average,National
2023-12-28,Lentil,5072.92,India_Average,National
2023-12-29,Lentil,5114.02,India_Average,National
2023-12-30,Lentil,5476.96,India_Average,National
2023-12-31,Lentil,6119.86,India_Average,National
2024-01-01,Lentil,5988.79,India_Average,National
2022-01-01,Maize,1961.86,India_Average,National
2022-01-02,Maize,1837.25,India_Average,National
2022-01-03,Maize,2073.65,India_Average,National
2022-01-04,Maize,2074.36,India_Average,National
2022-01-05,Maize,2058.12,India_Average,National
2022-01-06,Maize,1917.71,India_Average,National
2022-01-07,Maize,1910.04,India_Average,National
2022-01-08,Maize,1851.98,India_Average,National
2022-01-09,Maize,1988.3,India_Average,National
2022-01-10,Maize,1873.04,India_Average,National
2022-01-11,Maize,1863.44,India_Average,National
2022-01-12,Maize,1938.05,India_Average,National
2022-01-13,Maize,1931.57,India_Average,National
2022-01-14,Maize,1926.74,India_Average,National
2022-01-15,Maize,2026.18,India_Average,National
2022-01-16,Maize,1987.83,India_Average,National
2022-01-17,Maize,1951.47,India_Average,National
2022-01-18,Maize,1998.12,India_Average,National
2022-01-19,Maize,1881.84,India_Average,National
2022-01-20,Maize,1990.42,India_Average,National
2022-01-21,Maize,1994.91,India_Average,National
2022-01-22,Maize,1831.2,India_Average,National
2022-01-23,Maize,2078.57,India_Average,National
2022-01-24,Maize,1892.74,India_Average,National
2022-01-25,Maize,1988.94,India_Average,National
2022-01-26,Maize,2095.28,India_Average,National
2022-01-27,Maize,2071.64,India_Average,National
2022-01-28,Maize,1983.4,India_Average,National
2022-01-29,Maize,1944.11,India_Average,National
2022-01-30,Maize,2073.8,India_Average,National
2022-01-31,Maize,2046.79,India_Average,National
2022-02-01,Maize,2046.48,India_Average,National
2022-02-02,Maize,2027.84,India_Average,National
2022-02-03,Maize,1892.95,India_Average,National
2022-02-04,Maize,2128.03,India_Average,National
2022-02-05,Maize,2103.04,India_Average,National
2022-02-06,Maize,2231.74,India_Average,National
2022-02-07,Maize,2149.68,India_Average,National
2022-02-08,Maize,2252.65,India_Average,National
2022-02-09,Maize,2038.14,India_Average,National
2022-02-10,Maize,2231.94,India_Average,National
2022-02-11,Maize,2055.92,India_Average,National
2022-02-12,Maize,2193.87,India_Average,National
2022-02-13,Maize,1957.74,India_Average,National
2022-02-14,Maize,2136.6,India_Average,National
2022-02-15,Maize,1902.21,India_Average,National
2022-02-16,Maize,2083.56,India_Average,National
2022-02-17,Maize,2158.27,India_Average,National
2022-02-18,Maize,2056.76,India_Average,National
2022-02-19,Maize,2000.86,India_Average,National
2022-02-20,Maize,2201.11,India_Average,National
2022-02-21,Maize,2100.84,India_Average,National
2022-02-22,Maize,2060.08,India_Average,National
2022-02-23,Maize,2116.19,India_Average,National
2022-02-24,Maize,2390.17,India_Average,National
2022-02-25,Maize,2233.57,India_Average,National
2022-02-26,Maize,2234.52,India_Average,National
2022-02-27,Maize,2157.76,India_Average,National
2022-02-28,Maize,2129.35,India_Average,National
2022-03-01,Maize,1901.22,India_Average,National
2022-03-02,Maize,2086.67,India_Average,National
2022-03-03,Maize,2108.1,India_Average,National
2022-03-04,Maize,1957.51,India_Average,National
2022-03-05,Maize,2035.0,India_Average,National
2022-03-06,Maize,1946.07,India_Average,National
2022-03-07,Maize,2155.86,India_Average,National
2022-03-08,Maize,2248.43,India_Average,National
2022-03-09,Maize,2279.53,India_Average,National
2022-03-10,Maize,2204.8,India_Average,National
2022-03-11,Maize,2055.95,India_Average,National
2022-03-12,Maize,1951.34,India_Average,National
2022-03-13,Maize,1970.26,India_Average,National
2022-03-14,Maize,2022.95,India_Average,National
2022-03-15,Maize,2064.0,India_Average,National
2022-03-16,Maize,2142.75,India_Average,National
2022-03-17,Maize,2050.47,India_Average,National
2022-03-18,Maize,2196.61,India_Average,National
2022-03-19,Maize,2134.91,India_Average,National
2022-03-20,Maize,2161.14,India_Average,National
2022-03-21,Maize,2283.15,India_Average,National
2022-03-22,Maize,2032.53,India_Average,National
2022-03-23,Maize,2205.22,India_Average,National
2022-03-24,Maize,2158.49,India_Average,National
2022-03-25,Maize,2123.98,India_Average,National
2022-03-26,Maize,2255.61,India_Average,National
2022-03-27,Maize,2254.93,India_Average,National
2022-03-28,Maize,2057.78,India_Average,National
2022-03-29,Maize,2140.33,India_Average,National
2022-03-30,Maize,2190.37,India_Average,National
2022-03-31,Maize,2130.52,India_Average,National
2022-04-01,Maize,2173.54,India_Average,National
2022-04-02,Maize,2141.46,India_Average,National
2022-04-03,Maize,2305.27,India_Average,National
2022-04-04,Maize,1950.19,India_Average,National
2022-04-05,Maize,2098.84,India_Average,National
2022-04-06,Maize,2015.84,India_Average,National
2022-04-07,Maize,2175.56,India_Average,National
2022-04-08,Maize,1941.01,India_Average,National
2022-04-09,Maize,2148.34,India_Average,National
2022-04-10,Maize,2045.24,India_Average,National
2022-04-11,Maize,2034.25,India_Average,National
2022-04-12,Maize,1959.04,India_Average,National
2022-04-13,Maize,2062.66,India_Average,National
2022-04-14,Maize,2226.28,India_Average,National
2022-04-15,Maize,2109.11,India_Average,National
2022-04-16,Maize,2178.04,India_Average,National
2022-04-17,Maize,2287.54,India_Average,National
2022-04-18,Maize,2139.62,India_Average,National
2022-04-19,Maize,2052.77,India_Average,National
2022-04-20,Maize,2161.11,India_Average,National
2022-04-21,Maize,2054.3,India_Average,National
2022-04-22,Maize,2058.51,India_Average,National
2022-04-23,Maize,1951.29,India_Average,National
2022-04-24,Maize,2209.57,India_Average,National
2022-04-25,Maize,2071.01,India_Average,National
2022-04-26,Maize,2131.0,India_Average,National
2022-04-27,Maize,2002.38,India_Average,National
2022-04-28,Maize,2157.8,India_Average,National
2022-04-29,Maize,2031.32,India_Average,National
2022-04-30,Maize,2096.81,India_Average,National
2022-05-01,Maize,2066.9,India_Average,National
2022-05-02,Maize,2058.29,India_Average,National
2022-05-03,Maize,1977.82,India_Average,National
2022-05-04,Maize,1804.96,India_Average,National
2022-05-05,Maize,2276.29,India_Average,National
2022-05-06,Maize,2152.84,India_Average,National
2022-05-07,Maize,2051.54,India_Average,National
2022-05-08,Maize,1905.43,India_Average,National
2022-05-09,Maize,1968.75,India_Average,National
2022-05-10,Maize,1926.2,India_Average,National
2022-05-11,Maize,2105.12,India_Average,National
2022-05-12,Maize,2005.99,India_Average,National
2022-05-13,Maize,1902.37,India_Average,National
2022-05-14,Maize,1933.4,India_Average,National
2022-05-15,Maize,2091.0,India_Average,National
2022-05-16,Maize,2138.41,India_Average,National
2022-05-17,Maize,2131.3,India_Average,National
2022-05-18,Maize,2054.95,India_Average,National
2022-05-19,Maize,1954.99,India_Average,National
2022-05-20,Maize,1659.09,India_Average,National
2022-05-21,Maize,2009.42,India_Average,National
2022-05-22,Maize,1979.82,India_Average,National
2022-05-23,Maize,1993.86,India_Average,National
2022-05-24,Maize,1985.34,India_Average,National
2022-05-25,Maize,1848.7,India_Average,National
2022-05-26,Maize,2035.18,India_Average,National
2022-05-27,Maize,2042.59,India_Average,National
2022-05-28,Maize,2047.55,India_Average,National
2022-05-29,Maize,2073.71,India_Average,National
2022-05-30,Maize,2039.8,India_Average,National
2022-05-31,Maize,1939.41,India_Average,National
2022-06-01,Maize,1793.62,India_Average,National
2022-06-02,Maize,1808.2,India_Average,National
2022-06-03,Maize,1809.69,India_Average,National
2022-06-04,Maize,1889.84,India_Average,National
2022-06-05,Maize,1857.93,India_Average,National
2022-06-06,Maize,1986.96,India_Average,National
2022-06-07,Maize,1998.58,India_Average,National
2022-06-08,Maize,1807.17,India_Average,National
2022-06-09,Maize,1454.7,India_Average,National
2022-06-10,Maize,1911.31,India_Average,National
2022-06-11,Maize,1751.37,India_Average,National
2022-06-12,Maize,1727.87,India_Average,National
2022-06-13,Maize,1764.14,India_Average,National
2022-06-14,Maize,1759.8,India_Average,National
2022-06-15,Maize,1855.1,India_Average,National
2022-06-16,Maize,1659.65,India_Average,National
2022-06-17,Maize,1703.01,India_Average,National
2022-06-18,Maize,1830.88,India_Average,National
2022-06-19,Maize,1856.06,India_Average,National
2022-06-20,Maize,1857.74,India_Average,National
2022-06-21,Maize,1729.17,India_Average,National
2022-06-22,Maize,1711.96,India_Average,National
2022-06-23,Maize,1754.4,India_Average,National
2022-06-24,Maize,1821.59,India_Average,National
2022-06-25,Maize,1933.69,India_Average,National
2022-06-26,Maize,1615.73,India_Average,National
2022-06-27,Maize,1780.13,India_Average,National
2022-06-28,Maize,1680.06,India_Average,National
2022-06-29,Maize,1651.3,India_Average,National
2022-06-30,Maize,1887.03,India_Average,National
2022-07-01,Maize,1664.11,India_Average,National
2022-07-02,Maize,1656.4,India_Average,National
2022-07-03,Maize,1694.6,India_Average,National
2022-07-04,Maize,1581.14,India_Average,National
2022-07-05,Maize,1584.96,India_Average,National
2022-07-06,Maize,1797.04,India_Average,National
2022-07-07,Maize,1600.03,India_Average,National
2022-07-08,Maize,1679.55,India_Average,National
2022-07-09,Maize,1620.52,India_Average,National
2022-07-10,Maize,1470.29,India_Average,National
2022-07-11,Maize,1454.39,India_Average,National
2022-07-12,Maize,1573.1,India_Average,National
2022-07-13,Maize,1705.54,India_Average,National
2022-07-14,Maize,1683.85,India_Average,National
2022-07-15,Maize,1694.04,India_Average,National
2022-07-16,Maize,1540.05,India_Average,National
2022-07-17,Maize,1750.89,India_Average,National
2022-07-18,Maize,1541.84,India_Average,National
2022-07-19,Maize,1637.24,India_Average,National
2022-07-20,Maize,1619.16,India_Average,National
2022-07-21,Maize,1605.92,India_Average,National
2022-07-22,Maize,1728.43,India_Average,National
2022-07-23,Maize,1562.89,India_Average,National
2022-07-24,Maize,1510.68,India_Average,National
2022-07-25,Maize,1621.62,India_Average,National
2022-07-26,Maize,1587.61,India_Average,National
2022-07-27,Maize,1893.57,India_Average,National
2022-07-28,Maize,1674.8,India_Average,National
2022-07-29,Maize,1586.84,India_Average,National
2022-07-30,Maize,1534.45,India_Average,National
2022-07-31,Maize,1467.7,India_Average,National
2022-08-01,Maize,1411.94,India_Average,National
2022-08-02,Maize,1496.78,India_Average,National
2022-08-03,Maize,1594.44,India_Average,National
2022-08-04,Maize,1571.7,India_Average,National
2022-08-05,Maize,1505.28,India_Average,National
2022-08-06,Maize,1464.18,India_Average,National
2022-08-07,Maize,1508.23,India_Average,National
2022-08-08,Maize,1449.64,India_Average,National
2022-08-09,Maize,1616.1,India_Average,National
2022-08-10,Maize,1474.15,India_Average,National
2022-08-11,Maize,1481.81,India_Average,National
2022-08-12,Maize,1323.35,India_Average,National
2022-08-13,Maize,1473.69,India_Average,National
2022-08-14,Maize,1550.47,India_Average,National
2022-08-15,Maize,1408.78,India_Average,National
2022-08-16,Maize,1432.37,India_Average,National
2022-08-17,Maize,1547.22,India_Average,National
2022-08-18,Maize,1378.35,India_Average,National
2022-08-19,Maize,1566.94,India_Average,National
2022-08-20,Maize,1448.63,India_Average,National
2022-08-21,Maize,1459.32,India_Average,National
2022-08-22,Maize,1404.6,India_Average,National
2022-08-23,Maize,1516.36,India_Average,National
2022-08-24,Maize,1671.27,India_Average,National
2022-08-25,Maize,1546.38,India_Average,National
2022-08-26,Maize,1423.92,India_Average,National
2022-08-27,Maize,1572.73,India_Average,National
2022-08-28,Maize,1464.67,India_Average,National
2022-08-29,Maize,1590.51,India_Average,National
2022-08-30,Maize,1548.26,India_Average,National
2022-08-31,Maize,1269.23,India_Average,National
2022-09-01,Maize,1367.71,India_Average,National
2022-09-02,Maize,1508.0,India_Average,National
2022-09-03,Maize,1450.92,India_Average,National
2022-09-04,Maize,1366.29,India_Average,National
2022-09-05,Maize,1394.38,India_Average,National
2022-09-06,Maize,1302.75,India_Average,National
2022-09-07,Maize,1433.64,India_Average,National
2022-09-08,Maize,1599.17,India_Average,National
2022-09-09,Maize,1497.96,India_Average,National
2022-09-10,Maize,1597.71,India_Average,National
2022-09-11,Maize,1503.53,India_Average,National
2022-09-12,Maize,1513.98,India_Average,National
2022-09-13,Maize,1582.13,India_Average,National
2022-09-14,Maize,1467.16,India_Average,National
2022-09-15,Maize,1426.52,India_Average,National
